time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.02113233429107232,-0.14794973608453796,11.868330696333716,6.2097532478685995,0.013948512708085836,0.0,-0.08403303310055622,-0.45449675197028105,3.1586605646636365,-0.06505164382522596,0.0016946030214470883,0.0,468.53532095654197,468.18329687255203,467.8171573952652,466.83043620720906
1.2600000000000007,-0.026487015401313804,-0.1768785431537667,12.062510457273047,6.205255767415991,0.014079822791145169,0.0,-0.09446302215868417,-0.5102017003947832,3.3135135612796858,-0.11901092359933615,0.0031585139204939393,0.0,462.9722834529179,463.0874059529758,467.0725500851967,462.839561413497
1.3200000000000007,-0.03243095359526282,-0.2090389824798079,12.26313077145212,6.198460830955064,0.014637124508066535,0.0,-0.10370373261958925,-0.5624674030402131,3.3735817860404134,-0.10369040329864136,0.019360648573759527,0.0,434.99600602780424,436.3506249854562,434.8002937763397,436.0701244808732
1.3800000000000008,-0.0388897399902312,-0.24415482343559217,12.463737884682281,6.191995345407285,0.015980804063556064,0.0,-0.11169057177274044,-0.6085730784173178,3.3134364827579854,-0.11746701680060347,0.027860048168966995,0.0,394.9888178919014,395.77201849334585,396.43986143494163,395.15995861070473
1.4400000000000008,-0.04598794939125385,-0.2829202420021228,12.669134213298317,6.186079532476507,0.017380132352374567,0.0,-0.12509217771234593,-0.6843055188996647,3.5323527793199005,-0.07553329562457105,0.012205072408397877,0.0,484.9276142955943,483.75019776251,482.6576815848917,485.80376411548764
1.5000000000000009,-0.05392189108780965,-0.3263746036543123,12.887752719603085,6.181541598087691,0.017879019237849292,0.0,-0.13943574512959953,-0.7646504941988215,3.75413938464747,-0.07583075204365568,-0.0008964826772744176,0.0,487.3420406940692,486.3616287988831,486.3526166284235,486.32637519827097
1.560000000000001,-0.0626356776756986,-0.374248073538346,13.114676454361634,6.177053682691483,0.017926875048101643,0.0,-0.15102017355775188,-0.8315475849791576,3.8097253180192534,-0.07281139447835734,0.003987269552884767,0.0,437.898634923366,438.3047156364148,437.24895193650576,437.49595104901783
1.620000000000001,-0.07207567607996265,-0.42639377658902183,13.346537935879118,6.174017275727309,0.018225874575912293,0.0,-0.16366750327745205,-0.9069706625601456,3.9185473827823545,-0.025144844676897583,0.006904611935152964,0.0,455.26742115966783,455.5007088179826,452.79367231897686,456.61022350131424
1.680000000000001,-0.08223024830469351,-0.4828153052492654,13.582137736476358,6.17274670467928,0.018668844017679653,0.0,-0.17485566109888118,-0.9738727950751667,3.9346790392459323,-0.01423201304942912,0.008322517931384124,0.0,425.8960114637604,426.0171675414775,426.37544067302156,427.3067904302445
1.740000000000001,-0.09313507382894821,-0.5436889649259623,13.822434948146324,6.17191020050576,0.019255846568213997,0.0,-0.1886880342753232,-1.0552953134887761,4.074687638948588,-0.013367427942802964,0.012555781915492198,0.0,465.9245548477177,466.25529586676396,465.20284268586386,465.27066446657005
1.8000000000000012,-0.10482482317410738,-0.6091309173486394,14.06811208992142,6.171452834684207,0.019905530214224143,0.0,-0.20103316200060528,-1.126155755640551,4.114366177562911,0.0019193682282899272,0.007127037831622822,0.0,435.65184836771675,435.1975286188061,434.8945513927782,436.1733093434132
1.8600000000000012,-0.11746664241818014,-0.6799495127699929,14.326115691700236,6.171464767108166,0.020315119936674897,0.0,-0.22039211696380884,-1.2343113772869065,4.484314067774333,-0.003485950374387684,0.006218504098194958,0.0,531.7851522115251,531.7227948385389,532.2657591592395,531.895684729093
1.9200000000000013,-0.13106277742490094,-0.7560613093753571,14.595614722262406,6.171537258357359,0.02123183008490237,0.0,-0.2328728824523097,-1.3027628452948734,4.498892750954238,0.009246182232365585,0.029052929643480063,0.0,430.4798259840553,432.4079079747909,429.7855216289228,430.86341182253375
1.9800000000000013,-0.14550434659021816,-0.8366707656001718,14.869472766592512,6.172363036143928,0.023180932124121867,0.0,-0.2486992799175038,-1.384103416190629,4.629147939132025,0.02153739649078513,0.03859006005550411,0.0,467.237267907456,467.98062257767964,466.6051005276044,467.56364636579656
2.0400000000000014,-0.1608772917755273,-0.921850521547906,15.148497106857418,6.1738047444612825,0.025786984834155646,0.0,-0.26396018384483877,-1.455095912477758,4.67146432821498,0.02859498088848951,0.05168993133962428,0.0,440.9657124506808,442.0477073536106,440.6946075640785,441.2777348045881
2.1000000000000014,-0.1773850856140096,-1.0119566543952156,15.436364367583622,6.175276456506598,0.028625836887961498,0.0,-0.28664412620748825,-1.5481475491788192,4.923013977978565,0.014814043381690623,0.03669118780661982,0.0,504.84175603384926,503.7592893178214,504.201693050243,503.2049986434376
2.1600000000000015,-0.1952015812231356,-1.1071718630741727,15.73520237946572,6.176282958549914,0.03038279828354984,0.0,-0.3074384485300233,-1.6255629239860603,5.037711073011557,0.020433656046941945,0.00724075543796107,0.0,467.26854681268605,464.96690654786687,466.53885926183017,466.97738536532717
2.2200000000000015,-0.21429121838737508,-1.2069966744557774,16.04074739911394,6.177255054133653,0.03121898446643634,0.0,-0.3289361461427879,-1.7017895737070075,5.146602714946683,0.006002350233308945,0.024767642803196467,0.0,465.63366176876247,467.00287297602745,465.7959665609415,464.6657685002343
2.2800000000000016,-0.23462721885443405,-1.311165774549202,16.35077750144817,6.178173620854562,0.03231146108253391,0.0,-0.34904997802940796,-1.7704574196102139,5.18751144823755,0.029372014087129465,-3.8429276011060776e-05,0.0,447.19503548841726,445.16947980306816,444.55141905388507,446.46246963454826
2.3400000000000016,-0.25605762895201445,-1.4190254522905572,16.6593174607687,6.179574547808304,0.03245999984081038,0.0,-0.36531697847420935,-1.824822359414724,5.0975579688531765,0.007211508642630857,0.0070816540095149216,0.0,402.40533206616715,403.049428623651,403.9613516435471,401.95780270005105
2.4000000000000017,-0.278419215587491,-1.52998300575941,16.960980611767855,6.179955374932682,0.03291303009043656,0.0,-0.38011986069173126,-1.8738324099755665,4.958484251645308,0.004559685363559855,0.008472110055743136,0.0,383.6238623668142,383.75579283259907,385.0875131070177,384.8364370528699
2.4600000000000017,-0.301799924105807,-1.6442699542448593,17.258032028544214,6.180158043927285,0.033846782362451755,0.0,-0.39930369683403055,-1.935751053005106,4.94326306879363,0.0009024680219157702,0.026909961611317677,0.0,424.76845814651784,426.3468857318289,426.6235197394382,426.3110226919701
2.520000000000002,-0.3264029256875235,-1.762431485261518,17.555674320548743,6.1806589010433335,0.03552456483270916,0.0,-0.4209438678815859,-2.0029553383256515,4.977952308659328,0.02015079988564884,0.02998983477492115,0.0,442.2541838779383,442.5080327472072,441.1157546093083,442.70256104799313
2.580000000000002,-0.35247949167148523,-1.8850257989536432,17.859357659134524,6.182519681204903,0.037297118104684834,0.0,-0.4484484654721135,-2.083305410735428,5.144048457789791,0.04681136867780655,0.028632796020304503,0.0,481.85759882210607,481.75517817802967,482.3207841412525,484.3305881723633
2.640000000000002,-0.38005507426347046,-2.011892772014443,18.16794204402775,6.185583825560618,0.03910528040590222,0.0,-0.47089299268843915,-2.1453855839031104,5.142109908689532,0.05845240961467185,0.03298422256617088,0.0,432.0006053514181,432.3677470495797,432.11239212100935,433.0944965774213
2.700000000000002,-0.40895819985586707,-2.14231064831331,18.47509842218174,6.189205864668397,0.0410848659916887,0.0,-0.4927142389660817,-2.201661863815509,5.096659855809354,0.06394417072686866,0.03301082459469237,0.0,418.2102693501961,418.2130821824514,417.4232482792375,417.90513274258797
2.760000000000002,-0.4393083191389926,-2.2762918563961176,18.782054345440894,6.1930947064925235,0.04291213224808832,0.0,-0.5191287371761402,-2.264057187718963,5.1350474500447385,0.06649855259402282,0.02477776520106399,0.0,445.69889903587,445.02569758202605,444.1635003047374,444.3760615553191
2.820000000000002,-0.47141002100958074,-2.414229356336747,19.094391808825577,6.19735092144456,0.04395379480583905,0.0,-0.5510465622042042,-2.333411177660866,5.275574158023401,0.0785908434948855,-0.004725339580683337,0.0,476.7959450453685,474.5362052477894,476.57564034924536,477.5025799040065
2.880000000000002,-0.5053574861288745,-2.5560781621989435,19.41322247518826,6.201562428698651,0.04398306005884933,0.0,-0.5805125175120707,-2.3944628376822332,5.351798259110126,0.042627697436663115,0.009280056632532115,0.0,457.5336887239055,458.6475610424149,459.7896280073852,456.9343730014646
2.940000000000002,-0.5410657028941345,-2.701505164412245,19.736377663452007,6.204147014748077,0.044140029120673496,0.0,-0.6097899575909195,-2.4528795477615843,5.41972335937949,0.04395888532451321,-0.016066283947093363,0.0,456.6029091700635,454.5759850847929,457.08723952165366,457.19430018259357
3.000000000000002,-0.5784118046043019,-2.8501880153177273,20.060961045072663,6.206336860998501,0.04291833308881632,0.0,-0.6349983552392097,-2.50306740564002,5.399839951000721,0.014197623291693346,-0.030747447457803934,0.0,429.77704482649193,428.53063440486045,430.3340485284426,427.80751450277995
3.0600000000000023,-0.6172191454699223,-3.001809232403373,20.383683388818323,6.207308943758495,0.04107536094608211,0.0,-0.6584438657256556,-2.55096150756917,5.357775098004649,0.019934432400765263,-0.030653796650408113,0.0,422.31984229702095,422.32755270206815,420.51294683474583,421.009627140954
